duration,protocol_type,service,flag,src_bytes,dst_bytes,hot,num_failed_logins,logged_in,num_compromised,num_root,num_file_creations,num_shells,num_access_files,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,label,attack_type,attack_type_encoded
1,1,51,9,16726,336,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,1.0,normal,Normal,1
1,1,22,7,364,646196,0,0,1,0,0,0,0,0,2,15,0.5,0.0,1.0,0.0,0.13,normal,Normal,1
0,1,22,9,216,7103,0,0,1,0,0,0,0,0,12,21,0.0,0.0,1.0,0.0,0.14,normal,Normal,1
0,1,22,9,339,1035,0,0,1,0,0,0,0,0,24,39,0.0,0.0,1.0,0.0,0.1,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,111,18,1.0,0.0,0.16,0.05,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,272,7,1.0,0.0,0.03,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,285,20,1.0,0.0,0.07,0.06,0.0,neptune,DoS,0
0,1,22,9,303,11455,0,0,1,0,0,0,0,0,12,13,0.0,0.0,1.0,0.0,0.15,normal,Normal,1
0,1,9,1,0,0,0,0,0,0,0,0,0,0,511,1,0.07,0.92,0.0,1.0,0.0,satan,Probe,2
0,1,41,1,0,0,0,0,0,0,0,0,0,0,508,1,0.07,0.93,0.0,1.0,0.0,satan,Probe,2
0,1,6,1,0,0,0,0,0,0,0,0,0,0,511,1,0.07,0.91,0.0,1.0,0.0,satan,Probe,2
27,1,51,9,905,334,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,38,5,0,0,0,0,0,0,0,0,0,0,143,14,1.0,0.0,0.1,0.06,0.0,neptune,DoS,0
0,1,22,9,247,13225,0,0,1,0,0,0,0,0,8,9,0.0,0.0,1.0,0.0,0.22,normal,Normal,1
0,1,17,5,0,0,0,0,0,0,0,0,0,0,29,8,1.0,0.0,0.28,0.14,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,269,15,1.0,0.0,0.06,0.06,0.0,neptune,DoS,0
0,2,46,9,1,0,0,0,0,0,0,0,0,0,143,133,0.0,0.0,0.93,0.01,0.0,satan,Probe,2
0,1,46,5,0,0,0,0,0,0,0,0,0,0,248,7,1.0,0.0,0.03,0.06,0.0,neptune,DoS,0
0,1,64,5,0,0,0,0,0,0,0,0,0,0,266,6,1.0,0.0,0.02,0.05,0.0,neptune,DoS,0
0,1,6,1,0,0,0,0,0,0,0,0,0,0,241,17,0.0,1.0,0.07,0.07,0.0,neptune,DoS,0
0,1,55,1,0,0,0,0,0,0,0,0,0,0,136,6,0.0,1.0,0.04,0.06,0.0,neptune,DoS,0
0,1,22,9,216,1144,0,0,1,0,0,0,0,0,3,6,0.0,0.0,1.0,0.0,0.33,normal,Normal,1
0,1,57,5,0,0,0,0,0,0,0,0,0,0,22,2,1.0,0.0,0.09,0.09,0.0,neptune,DoS,0
0,1,4,1,0,0,0,0,0,0,0,0,0,0,229,15,0.0,1.0,0.07,0.07,0.0,neptune,DoS,0
0,1,22,9,343,3102,0,0,1,0,0,0,0,0,11,12,0.0,0.0,1.0,0.0,0.17,normal,Normal,1
0,1,32,5,0,0,0,0,0,0,0,0,0,0,246,20,1.0,0.0,0.08,0.07,0.0,neptune,DoS,0
0,1,41,1,0,0,0,0,0,0,0,0,0,0,506,1,0.08,0.89,0.0,0.95,0.0,satan,Probe,2
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,94,94,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,1,22,9,257,4084,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,333,1424,0,0,1,0,0,0,0,0,13,28,0.0,0.0,1.0,0.0,0.18,normal,Normal,1
0,1,22,9,226,12884,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,62,2,0,0,0,0,0,0,0,0,0,0,106,4,0.0,1.0,0.04,0.08,0.0,neptune,DoS,0
0,1,22,9,214,253,0,0,1,0,0,0,0,0,18,21,0.0,0.0,1.0,0.0,0.1,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,297,1468,0,0,1,0,0,0,0,0,30,31,0.0,0.0,1.0,0.0,0.06,normal,Normal,1
0,1,22,9,178,437,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,13,9,30,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.2,0.6,0.0,normal,Normal,1
0,1,22,9,307,400,0,0,1,0,0,0,0,0,40,42,0.0,0.0,1.0,0.0,0.05,normal,Normal,1
0,1,22,9,205,1408,0,0,1,0,0,0,0,0,7,10,0.0,0.0,1.0,0.0,0.2,normal,Normal,1
0,1,22,9,345,607,0,0,1,0,0,0,0,0,15,15,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,36,5,0,0,0,0,0,0,0,0,0,0,264,20,1.0,0.0,0.08,0.05,0.0,neptune,DoS,0
0,1,22,9,322,762,0,0,1,0,0,0,0,0,7,21,0.0,0.0,1.0,0.0,0.14,normal,Normal,1
0,1,19,9,491,0,0,0,1,0,5,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,238,1064,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
27,1,51,9,12778,1396,0,0,1,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,22,9,300,1380,0,0,1,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,normal,Normal,1
0,1,21,5,0,0,0,0,0,0,0,0,0,0,262,23,1.0,0.0,0.09,0.05,0.0,neptune,DoS,0
0,1,51,9,1038,330,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,309,4069,0,0,1,0,0,0,0,0,12,18,0.0,0.0,1.0,0.0,0.22,normal,Normal,1
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
1,1,51,9,980,330,0,0,1,0,0,2,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,4,5,0,0,0,0,0,0,0,0,0,0,276,16,1.0,0.0,0.06,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,103,7,1.0,0.0,0.07,0.06,0.0,neptune,DoS,0
0,1,22,9,199,1606,0,0,1,0,0,0,0,0,11,11,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,221,7,1.0,0.0,0.03,0.07,0.0,neptune,DoS,0
0,1,17,5,0,0,0,0,0,0,0,0,0,0,34,11,1.0,0.0,0.32,0.12,0.0,neptune,DoS,0
0,1,22,9,258,8745,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,17,5,0,0,0,0,0,0,0,0,0,0,30,16,1.0,0.0,0.53,0.07,0.0,neptune,DoS,0
0,1,51,9,3081,334,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
397,1,51,9,2405,330,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,230,2507,0,0,1,0,0,0,0,0,3,14,0.0,0.0,1.0,0.0,0.21,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,38,9,1.0,0.0,0.24,0.11,0.0,neptune,DoS,0
0,1,41,1,0,0,0,0,0,0,0,0,0,0,511,1,0.2,0.78,0.0,1.0,0.0,satan,Probe,2
0,1,22,9,312,3040,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,46,9,1,0,0,0,0,0,0,0,0,0,16,8,0.0,0.0,0.5,0.19,0.0,satan,Probe,2
0,1,7,5,0,0,0,0,0,0,0,0,0,0,276,14,1.0,0.0,0.05,0.07,0.0,neptune,DoS,0
0,1,5,5,0,0,0,0,0,0,0,0,0,0,117,19,1.0,0.0,0.16,0.08,0.0,neptune,DoS,0
0,1,46,4,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,portsweep,Probe,2
0,1,46,5,0,0,0,0,0,0,0,0,0,0,216,12,1.0,0.0,0.06,0.06,0.0,neptune,DoS,0
0,1,51,9,755,327,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,55,5,0,0,0,0,0,0,0,0,0,0,132,4,1.0,0.0,0.03,0.08,0.0,neptune,DoS,0
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,123,2,1.0,0.0,0.02,0.08,0.0,neptune,DoS,0
0,1,22,9,197,11312,0,0,1,0,0,0,0,0,1,9,0.0,0.0,1.0,0.0,0.33,normal,Normal,1
0,2,11,9,45,134,0,0,0,0,0,0,0,0,76,156,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,9,5,0,0,0,0,0,0,0,0,0,0,219,20,1.0,0.0,0.09,0.05,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,62,18,1.0,0.0,0.29,0.06,0.0,neptune,DoS,0
0,2,46,9,100,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,nmap,Probe,2
0,1,22,9,218,12640,0,0,1,0,0,0,0,0,3,21,0.33,0.0,1.0,0.0,0.14,normal,Normal,1
0,2,46,9,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,satan,Probe,2
0,2,11,9,43,131,0,0,0,0,0,0,0,0,77,157,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,19,9,59,0,0,0,1,0,0,0,0,0,16,16,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,296,7,1.0,0.0,0.02,0.06,0.0,neptune,DoS,0
0,1,51,9,2099,368,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,19,5,0,0,0,0,0,0,0,0,0,0,276,9,1.0,0.0,0.03,0.06,0.0,neptune,DoS,0
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,ipsweep,Probe,2
4,1,19,9,2194619,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
4,1,51,9,933,334,1,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,33,5,0,0,0,0,0,0,0,0,0,0,131,19,1.0,0.0,0.15,0.07,0.0,neptune,DoS,0
17297,1,41,4,1,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,portsweep,Probe,2
2,1,51,9,2067,328,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,234,2823,0,0,1,0,0,0,0,0,25,27,0.0,0.0,1.0,0.0,0.11,normal,Normal,1
0,2,11,9,46,135,0,0,0,0,0,0,0,0,19,149,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,59,5,0,0,0,0,0,0,0,0,0,0,201,1,1.0,0.0,0.0,0.06,0.0,neptune,DoS,0
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,2,5,0,0,0,0,0,0,0,0,0,0,253,12,1.0,0.0,0.05,0.06,0.0,neptune,DoS,0
0,1,22,9,250,2791,0,0,1,0,0,0,0,0,9,9,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,54540,8314,2,0,1,1,0,0,0,0,5,6,0.0,0.0,1.0,0.0,0.33,back,DoS,0
0,1,22,9,312,9284,0,0,1,0,0,0,0,0,12,20,0.08,0.0,1.0,0.0,0.1,normal,Normal,1
525,2,41,9,147,105,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,91,16,0.0,1.0,0.18,0.08,0.0,neptune,DoS,0
0,1,25,1,0,0,0,0,0,0,0,0,0,0,227,14,0.0,1.0,0.06,0.06,0.0,neptune,DoS,0
0,1,22,9,196,578,0,0,1,0,0,0,0,0,38,38,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,14,9,1032,0,0,0,0,0,0,0,0,0,488,488,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,1.0,normal,Normal,1
0,2,11,9,141,45,0,0,0,0,0,0,0,0,281,280,0.0,0.0,1.0,0.01,0.0,normal,Normal,1
0,1,22,9,259,1542,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,246,1165,0,0,1,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,35,1,0,0,0,0,0,0,0,0,0,0,233,8,0.0,1.0,0.03,0.07,0.0,neptune,DoS,0
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
1,1,51,9,851,334,0,0,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,22,9,310,3222,0,0,1,0,0,0,0,0,2,27,0.0,0.0,1.0,0.0,0.15,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,1.0,normal,Normal,1
1,1,18,9,1255,2451,28,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,warezclient,R2L,3
0,1,51,9,1452,326,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,14,9,20,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,satan,Probe,2
0,1,19,9,383,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,51,9,984,337,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,46,46,0,0,0,0,0,0,0,0,138,138,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,200,468,0,0,1,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,normal,Normal,1
0,1,20,5,0,0,0,0,0,0,0,0,0,0,234,1,1.0,0.0,0.0,0.07,0.0,neptune,DoS,0
0,1,45,5,0,0,0,0,0,0,0,0,0,0,8,4,1.0,0.0,0.5,0.38,0.0,neptune,DoS,0
0,1,30,5,0,0,0,0,0,0,0,0,0,0,261,21,1.0,0.0,0.08,0.05,0.0,neptune,DoS,0
0,1,32,10,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,nmap,Probe,2
0,1,46,5,0,0,0,0,0,0,0,0,0,0,231,2,1.0,0.0,0.01,0.06,0.0,neptune,DoS,0
0,1,29,5,0,0,0,0,0,0,0,0,0,0,140,11,1.0,0.0,0.08,0.06,0.0,neptune,DoS,0
0,1,22,9,289,594,0,0,1,0,0,0,0,0,2,5,0.0,0.0,1.0,0.0,0.4,normal,Normal,1
0,1,63,5,0,0,0,0,0,0,0,0,0,0,178,17,1.0,0.0,0.1,0.07,0.0,neptune,DoS,0
0,1,46,4,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,portsweep,Probe,2
0,1,22,9,235,406,0,0,1,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,278,2736,0,0,1,0,0,0,0,0,1,22,0.0,0.0,1.0,0.0,0.09,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,75,16,1.0,0.0,0.21,0.07,0.0,neptune,DoS,0
0,1,56,5,0,0,0,0,0,0,0,0,0,0,272,11,1.0,0.0,0.04,0.06,0.0,neptune,DoS,0
0,1,2,5,0,0,0,0,0,0,0,0,0,0,228,13,1.0,0.0,0.06,0.05,0.0,neptune,DoS,0
0,1,22,9,200,354,0,0,1,0,0,0,0,0,38,38,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,227,5,1.0,0.0,0.02,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,207,2,1.0,0.0,0.01,0.05,0.0,neptune,DoS,0
0,1,22,9,326,2109,0,0,1,0,0,0,0,0,5,6,0.0,0.0,1.0,0.0,0.33,normal,Normal,1
0,1,41,9,1363,0,0,0,0,0,0,0,0,0,16,1,0.06,0.0,0.06,0.69,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,214,9,1.0,0.0,0.04,0.05,0.0,neptune,DoS,0
0,1,1,9,12,56,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,135,11,1.0,0.0,0.08,0.04,0.0,neptune,DoS,0
0,1,22,9,239,2125,0,0,1,0,0,0,0,0,14,15,0.0,0.0,1.0,0.0,0.13,normal,Normal,1
0,1,22,9,262,8702,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,293,283,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,1.0,0.0,1.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,272,8,0.0,1.0,0.03,0.06,0.0,neptune,DoS,0
6,1,22,9,54540,8314,2,0,1,1,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,back,DoS,0
0,1,22,9,317,370,0,0,1,0,0,0,0,0,9,9,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,26,5,0,0,0,0,0,0,0,0,0,0,232,16,1.0,0.0,0.07,0.06,0.0,neptune,DoS,0
0,1,22,9,215,4080,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,325,185,0,0,1,0,0,0,0,0,6,8,0.0,0.0,1.0,0.0,0.25,normal,Normal,1
0,1,23,1,0,0,0,0,0,0,0,0,0,0,102,2,0.0,1.0,0.02,0.07,0.0,neptune,DoS,0
28,2,11,9,45,45,0,0,0,0,0,0,0,0,3,7,0.0,0.0,0.33,0.67,0.43,normal,Normal,1
6,1,51,9,925,479,0,0,1,0,0,0,0,0,23,1,0.0,0.0,0.04,0.09,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,239,4,1.0,0.0,0.02,0.07,0.0,neptune,DoS,0
0,1,22,9,287,1808,0,0,1,0,0,0,0,0,31,31,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,202,6546,0,0,1,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,45,115,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.67,normal,Normal,1
0,2,41,9,516,4,0,0,0,0,0,0,0,0,168,168,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
38426,1,46,4,1,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,portsweep,Probe,2
0,1,22,9,224,280,0,0,1,0,0,0,0,0,13,13,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,44,0.0,0.0,1.0,0.0,1.0,nmap,Probe,2
0,1,4,5,0,0,0,0,0,0,0,0,0,0,278,1,1.0,0.0,0.0,0.06,0.0,neptune,DoS,0
13335,2,41,9,145,105,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
63,2,40,9,48,48,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,235,19,0.0,1.0,0.08,0.06,0.0,neptune,DoS,0
0,2,11,9,44,131,0,0,0,0,0,0,0,0,79,157,0.0,0.0,1.0,0.0,0.01,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,93,5,1.0,0.0,0.05,0.08,0.0,neptune,DoS,0
0,2,46,9,105,146,0,0,0,0,0,0,0,0,7,1,0.0,0.0,0.14,0.29,0.0,normal,Normal,1
0,1,17,2,0,0,0,0,0,0,0,0,0,0,139,14,0.0,1.0,0.1,0.06,0.0,neptune,DoS,0
0,2,11,9,43,107,0,0,0,0,0,0,0,0,6,11,0.0,0.0,1.0,0.0,0.27,normal,Normal,1
0,1,51,9,1284,387,0,0,1,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,normal,Normal,1
0,1,19,9,8325,0,0,0,1,0,0,0,0,0,14,15,0.0,0.0,1.0,0.0,0.13,normal,Normal,1
0,1,22,9,232,32617,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,197,293,0,0,1,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,normal,Normal,1
0,1,22,9,342,336,0,0,1,0,0,0,0,0,7,8,0.0,0.0,1.0,0.0,0.25,normal,Normal,1
0,1,29,5,0,0,0,0,0,0,0,0,0,0,146,14,1.0,0.0,0.1,0.05,0.0,neptune,DoS,0
0,0,14,9,520,0,0,0,0,0,0,0,0,0,445,445,0.0,0.0,1.0,0.0,0.0,smurf,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,195,16,1.0,0.0,0.08,0.06,0.0,neptune,DoS,0
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,1.0,0.0,1.0,ipsweep,Probe,2
0,1,17,5,0,0,0,0,0,0,0,0,0,0,27,14,1.0,0.0,0.52,0.07,0.0,neptune,DoS,0
0,1,22,9,292,2807,0,0,1,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
13417,1,57,9,986,144411,0,0,1,789,867,0,0,2,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,2,11,9,34,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.67,normal,Normal,1
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,1.0,0.0,1.0,ipsweep,Probe,2
0,1,23,5,0,0,0,0,0,0,0,0,0,0,104,25,1.0,0.0,0.24,0.06,0.0,neptune,DoS,0
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,114,12,1.0,0.0,0.11,0.05,0.0,neptune,DoS,0
0,1,7,5,0,0,0,0,0,0,0,0,0,0,242,5,1.0,0.0,0.02,0.07,0.0,neptune,DoS,0
0,1,22,9,189,15028,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,38,5,0,0,0,0,0,0,0,0,0,0,103,8,1.0,0.0,0.08,0.07,0.0,neptune,DoS,0
0,1,22,9,229,770,0,0,1,0,0,0,0,0,10,14,0.0,0.0,1.0,0.0,0.14,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,119,12,1.0,0.0,0.1,0.06,0.0,neptune,DoS,0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,213,8,0.0,1.0,0.04,0.07,0.0,neptune,DoS,0
0,1,19,9,501760,0,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,193,28696,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,9,322,4137,0,0,1,0,0,0,0,0,9,9,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,9,5,0,0,0,0,0,0,0,0,0,0,184,4,1.0,0.0,0.02,0.07,0.0,neptune,DoS,0
0,1,57,5,0,0,0,0,0,0,0,0,0,0,18,18,1.0,0.0,1.0,0.0,0.0,neptune,DoS,0
0,1,22,6,220,13140,0,0,1,0,0,0,0,0,2,3,0.5,0.0,1.0,0.0,0.67,normal,Normal,1
0,1,19,1,0,0,0,0,0,0,0,0,0,0,270,20,0.0,1.0,0.07,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,112,5,1.0,0.0,0.04,0.06,0.0,neptune,DoS,0
0,1,22,9,217,1039,0,0,1,0,0,0,0,0,6,8,0.0,0.0,1.0,0.0,0.25,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,211,1,1.0,0.0,0.0,0.07,0.0,neptune,DoS,0
0,1,22,9,338,9755,0,0,1,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,19,9,383,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,107,14,1.0,0.0,0.13,0.08,0.0,neptune,DoS,0
0,1,22,9,201,19572,0,0,1,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,0,13,9,8,0,0,0,0,0,0,0,0,0,1,52,0.0,0.0,1.0,0.0,1.0,ipsweep,Probe,2
0,1,54,5,0,0,0,0,0,0,0,0,0,0,274,3,1.0,0.0,0.01,0.06,0.0,neptune,DoS,0
0,1,46,5,0,0,0,0,0,0,0,0,0,0,208,18,1.0,0.0,0.09,0.06,0.0,neptune,DoS,0
0,1,5,5,0,0,0,0,0,0,0,0,0,0,109,1,1.0,0.0,0.01,0.06,0.0,neptune,DoS,0
0,1,22,9,224,1963,0,0,1,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,ipsweep,Probe,2
0,0,61,9,181,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.33,1.0,0.0,normal,Normal,1
0,1,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,normal,Normal,1
0,1,31,5,0,0,0,0,0,0,0,0,0,0,106,24,1.0,0.0,0.23,0.06,0.0,neptune,DoS,0
0,1,22,9,338,776,0,0,1,0,0,0,0,0,11,11,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,46,5,0,0,0,0,0,0,0,0,0,0,202,18,1.0,0.0,0.09,0.06,0.0,neptune,DoS,0
0,1,19,9,9,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,normal,Normal,1
0,1,22,5,0,0,0,0,0,0,0,0,0,0,2,3,0.5,0.0,1.0,0.0,0.67,normal,Normal,1
